Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1356206220,12/22/2012 11:57 AM,55.4 °F,51.8 °F,88%,29.97 in,15.0 mi,Variable,5.8 mph,  -,N/A,	 ,Overcast
1356209220,12/22/2012 12:47 PM,59.0 °F,48.2 °F,67%,29.97 in,20.0 mi,SW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1356212820,12/22/2012 1:47 PM,60.8 °F,46.4 °F,59%,29.97 in,15.0 mi,SW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1356216420,12/22/2012 2:47 PM,59.0 °F,44.6 °F,59%,29.97 in,15.0 mi,SSW,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1356220020,12/22/2012 3:47 PM,59.0 °F,44.6 °F,59%,29.98 in,15.0 mi,SSW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1356223620,12/22/2012 4:47 PM,57.2 °F,46.4 °F,67%,30.00 in,15.0 mi,SW,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1356227220,12/22/2012 5:47 PM,55.4 °F,46.4 °F,72%,30.01 in,15.0 mi,South,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1356230820,12/22/2012 6:47 PM,55.4 °F,46.4 °F,72%,30.03 in,15.0 mi,South,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1356234420,12/22/2012 7:47 PM,53.6 °F,46.4 °F,77%,30.04 in,15.0 mi,SSE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1356238020,12/22/2012 8:47 PM,53.6 °F,46.4 °F,77%,30.07 in,15.0 mi,SSE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1356101220,12/21/2012 6:47 AM,53.6 °F,39.2 °F,58%,29.95 in,20.0 mi,SE,13.8 mph,  -,N/A,	 ,Mostly Cloudy
1356104820,12/21/2012 7:47 AM,51.8 °F,37.4 °F,58%,29.94 in,30.0 mi,East,12.7 mph,  -,N/A,	 ,Mostly Cloudy
1356108420,12/21/2012 8:47 AM,55.4 °F,41.0 °F,58%,29.94 in,30.0 mi,SE,19.6 mph,27.6 mph,N/A,	 ,Mostly Cloudy
1356112020,12/21/2012 9:47 AM,57.2 °F,41.0 °F,55%,29.94 in,30.0 mi,SE,19.6 mph,34.5 mph,N/A,	 ,Overcast
1356115620,12/21/2012 10:47 AM,51.8 °F,44.6 °F,76%,29.94 in,10.0 mi,SSE,20.7 mph,32.2 mph,N/A,	 ,Overcast
1356119220,12/21/2012 11:47 AM,53.6 °F,46.4 °F,77%,29.93 in,10.0 mi,SE,20.7 mph,32.2 mph,N/A,	 ,Overcast
1356122820,12/21/2012 12:47 PM,53.6 °F,48.2 °F,82%,29.90 in,20.0 mi,SE,23.0 mph,32.2 mph,N/A,	 ,Mostly Cloudy
1356126420,12/21/2012 1:47 PM,55.4 °F,48.2 °F,77%,29.88 in,30.0 mi,SSE,16.1 mph,25.3 mph,N/A,	 ,Mostly Cloudy
1356130020,12/21/2012 2:47 PM,57.2 °F,48.2 °F,72%,29.89 in,20.0 mi,SE,13.8 mph,23.0 mph,N/A,	 ,Mostly Cloudy
1356133620,12/21/2012 3:47 PM,57.2 °F,50.0 °F,77%,29.89 in,10.0 mi,SE,13.8 mph,23.0 mph,N/A,Rain,Light Rain
1356137220,12/21/2012 4:47 PM,55.4 °F,50.0 °F,82%,29.90 in,10.0 mi,SSE,13.8 mph,25.3 mph,N/A,	 ,Overcast
1356140820,12/21/2012 5:47 PM,55.4 °F,51.8 °F,88%,29.92 in,10.0 mi,SSE,5.8 mph,  -,N/A,Rain,Light Rain
1356148020,12/21/2012 7:47 PM,55.4 °F,51.8 °F,88%,29.91 in,10.0 mi,SSE,15.0 mph,  -,N/A,Rain,Light Rain
1356151620,12/21/2012 8:47 PM,55.4 °F,51.8 °F,88%,29.91 in,10.0 mi,SSE,15.0 mph,  -,N/A,Rain,Light Rain
1356014820,12/20/2012 6:47 AM,41.0 °F,26.6 °F,57%,30.20 in,30.0 mi,South,11.5 mph,  -,N/A,	 ,Scattered Clouds
1356018420,12/20/2012 7:47 AM,44.6 °F,28.4 °F,53%,30.19 in,30.0 mi,SSE,11.5 mph,  -,N/A,	 ,Scattered Clouds
1356022020,12/20/2012 8:47 AM,48.2 °F,30.2 °F,50%,30.18 in,30.0 mi,SSE,11.5 mph,  -,N/A,	 ,Scattered Clouds
1356026100,12/20/2012 9:55 AM,50.0 °F,33.8 °F,54%,30.18 in,30.0 mi,SSE,16.1 mph,  -,N/A,	 ,Clear
1356029520,12/20/2012 10:52 AM,53.6 °F,35.6 °F,51%,30.16 in,30.0 mi,SE,18.4 mph,  -,N/A,	 ,Clear
1356033300,12/20/2012 11:55 AM,57.2 °F,37.4 °F,48%,30.12 in,30.0 mi,SSE,17.3 mph,  -,N/A,	 ,Scattered Clouds
1356036420,12/20/2012 12:47 PM,59.0 °F,39.2 °F,48%,30.08 in,30.0 mi,SSE,17.3 mph,  -,N/A,	 ,Scattered Clouds
1356040020,12/20/2012 1:47 PM,59.0 °F,39.2 °F,48%,30.06 in,30.0 mi,SSE,13.8 mph,  -,N/A,	 ,Scattered Clouds
1356047220,12/20/2012 3:47 PM,57.2 °F,41.0 °F,55%,30.04 in,30.0 mi,SE,13.8 mph,23.0 mph,N/A,	 ,Mostly Cloudy
1356050820,12/20/2012 4:47 PM,55.4 °F,39.2 °F,54%,30.02 in,30.0 mi,ESE,17.3 mph,  -,N/A,	 ,Mostly Cloudy
1356058020,12/20/2012 6:47 PM,51.8 °F,37.4 °F,58%,30.04 in,20.0 mi,SSE,17.3 mph,  -,N/A,	 ,Scattered Clouds
1356061620,12/20/2012 7:47 PM,53.6 °F,37.4 °F,54%,30.04 in,20.0 mi,SSE,11.5 mph,  -,N/A,	 ,Scattered Clouds
1356065220,12/20/2012 8:47 PM,51.8 °F,37.4 °F,58%,30.03 in,20.0 mi,SSE,10.4 mph,  -,N/A,	 ,Scattered Clouds
1355928420,12/19/2012 6:47 AM,30.2 °F,28.4 °F,93%,30.29 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1355932020,12/19/2012 7:47 AM,32.0 °F,30.2 °F,93%,30.30 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355935620,12/19/2012 8:47 AM,41.0 °F,33.8 °F,76%,30.31 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355939220,12/19/2012 9:47 AM,44.6 °F,35.6 °F,71%,30.32 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1355946720,12/19/2012 11:52 AM,48.2 °F,35.6 °F,62%,30.31 in,30.0 mi,Variable,6.9 mph,  -,N/A,	 ,Partly Cloudy
1355950260,12/19/2012 12:51 PM,50.0 °F,28.4 °F,43%,30.29 in,30.0 mi,Variable,5.8 mph,  -,N/A,	 ,Partly Cloudy
1355953620,12/19/2012 1:47 PM,51.8 °F,28.4 °F,41%,30.28 in,30.0 mi,Variable,6.9 mph,  -,N/A,	 ,Partly Cloudy
1355957220,12/19/2012 2:47 PM,51.8 °F,26.6 °F,38%,30.26 in,30.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1355960820,12/19/2012 3:47 PM,53.6 °F,19.4 °F,26%,30.25 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1355964420,12/19/2012 4:47 PM,48.2 °F,24.8 °F,40%,30.24 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355968020,12/19/2012 5:47 PM,42.8 °F,26.6 °F,53%,30.25 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355971620,12/19/2012 6:47 PM,39.2 °F,28.4 °F,65%,30.24 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355975220,12/19/2012 7:47 PM,41.0 °F,32.0 °F,70%,30.23 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355978820,12/19/2012 8:47 PM,37.4 °F,32.0 °F,81%,30.23 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355845620,12/18/2012 7:47 AM,41.0 °F,33.8 °F,76%,30.05 in,30.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355849220,12/18/2012 8:47 AM,46.4 °F,33.8 °F,62%,30.07 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1355852820,12/18/2012 9:47 AM,50.0 °F,39.2 °F,66%,30.08 in,30.0 mi,NNE,9.2 mph,  -,N/A,	 ,Clear
1355856420,12/18/2012 10:47 AM,51.8 °F,39.2 °F,62%,30.09 in,30.0 mi,North,9.2 mph,  -,N/A,	 ,Scattered Clouds
1355860020,12/18/2012 11:47 AM,53.6 °F,39.2 °F,58%,30.07 in,30.0 mi,NNW,13.8 mph,25.3 mph,N/A,	 ,Scattered Clouds
1355863620,12/18/2012 12:47 PM,53.6 °F,33.8 °F,47%,30.05 in,30.0 mi,NW,13.8 mph,20.7 mph,N/A,	 ,Scattered Clouds
1355867220,12/18/2012 1:47 PM,53.6 °F,35.6 °F,51%,30.04 in,30.0 mi,WNW,17.3 mph,25.3 mph,N/A,	 ,Scattered Clouds
1355870820,12/18/2012 2:47 PM,53.6 °F,33.8 °F,47%,30.05 in,30.0 mi,NW,15.0 mph,23.0 mph,N/A,	 ,Scattered Clouds
1355874420,12/18/2012 3:47 PM,51.8 °F,33.8 °F,50%,30.05 in,30.0 mi,WNW,15.0 mph,23.0 mph,N/A,	 ,Scattered Clouds
1355878020,12/18/2012 4:47 PM,50.0 °F,35.6 °F,58%,30.07 in,30.0 mi,WNW,17.3 mph,  -,N/A,	 ,Partly Cloudy
1355881620,12/18/2012 5:47 PM,48.2 °F,35.6 °F,62%,30.09 in,30.0 mi,WNW,15.0 mph,  -,N/A,	 ,Partly Cloudy
1355885220,12/18/2012 6:47 PM,48.2 °F,35.6 °F,62%,30.11 in,20.0 mi,WNW,13.8 mph,  -,N/A,	 ,Clear
1355888820,12/18/2012 7:47 PM,46.4 °F,35.6 °F,66%,30.14 in,20.0 mi,WNW,11.5 mph,  -,N/A,	 ,Clear
1355892420,12/18/2012 8:47 PM,44.6 °F,33.8 °F,66%,30.15 in,20.0 mi,WNW,10.4 mph,  -,N/A,	 ,Clear
1355759220,12/17/2012 7:47 AM,55.4 °F,53.6 °F,94%,30.04 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Overcast
1355762820,12/17/2012 8:47 AM,55.4 °F,53.6 °F,94%,30.05 in,6.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
1355766420,12/17/2012 9:47 AM,53.6 °F,53.6 °F,100%,30.08 in,3.0 mi,NNW,11.5 mph,  -,N/A,Rain,Light Rain
1355770020,12/17/2012 10:47 AM,55.4 °F,53.6 °F,94%,30.07 in,6.0 mi,SW,5.8 mph,  -,N/A,Rain,Light Rain
1355773620,12/17/2012 11:47 AM,59.0 °F,51.8 °F,77%,30.05 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Overcast
1355777220,12/17/2012 12:47 PM,57.2 °F,53.6 °F,88%,30.05 in,10.0 mi,ENE,9.2 mph,  -,N/A,	 ,Overcast
1355780820,12/17/2012 1:47 PM,57.2 °F,53.6 °F,88%,30.00 in,10.0 mi,Variable,6.9 mph,  -,N/A,	 ,Overcast
1355791620,12/17/2012 4:47 PM,55.4 °F,50.0 °F,82%,29.99 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1355795400,12/17/2012 5:50 PM,55.4 °F,48.2 °F,77%,30.00 in,10.0 mi,WNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1355798820,12/17/2012 6:47 PM,53.6 °F,46.4 °F,77%,30.00 in,13.0 mi,SW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1355802900,12/17/2012 7:55 PM,51.8 °F,44.6 °F,76%,30.01 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1355806020,12/17/2012 8:47 PM,50.0 °F,44.6 °F,82%,30.01 in,10.0 mi,West,6.9 mph,  -,N/A,	 ,Mostly Cloudy
1355669220,12/16/2012 6:47 AM,46.4 °F,44.6 °F,93%,30.08 in,25.0 mi,Variable,4.6 mph,  -,N/A,	 ,Overcast
1355672700,12/16/2012 7:45 AM,46.4 °F,44.6 °F,93%,30.08 in,25.0 mi,Variable,4.6 mph,  -,N/A,	 ,Overcast
1355676420,12/16/2012 8:47 AM,50.0 °F,44.6 °F,82%,30.10 in,20.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1355680020,12/16/2012 9:47 AM,50.0 °F,44.6 °F,82%,30.11 in,25.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1355683620,12/16/2012 10:47 AM,51.8 °F,46.4 °F,82%,30.10 in,25.0 mi,South,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1355687220,12/16/2012 11:47 AM,55.4 °F,48.2 °F,77%,30.09 in,25.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1355690820,12/16/2012 12:47 PM,57.2 °F,48.2 °F,72%,30.07 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Overcast
1355694420,12/16/2012 1:47 PM,55.4 °F,50.0 °F,82%,30.06 in,15.0 mi,North,5.8 mph,  -,N/A,	 ,Overcast
1355701620,12/16/2012 3:47 PM,57.2 °F,50.0 °F,77%,30.03 in,15.0 mi,SSE,10.4 mph,  -,N/A,	 ,Overcast
1355705220,12/16/2012 4:47 PM,57.2 °F,50.0 °F,77%,30.03 in,15.0 mi,SSE,11.5 mph,  -,N/A,	 ,Overcast
1355712420,12/16/2012 6:47 PM,57.2 °F,50.0 °F,77%,30.05 in,15.0 mi,South,9.2 mph,  -,N/A,	 ,Overcast
1355716020,12/16/2012 7:47 PM,57.2 °F,51.8 °F,82%,30.04 in,15.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
1355719620,12/16/2012 8:47 PM,57.2 °F,51.8 °F,82%,30.06 in,15.0 mi,South,5.8 mph,  -,N/A,	 ,Overcast
1355582820,12/15/2012 6:47 AM,37.4 °F,35.6 °F,93%,30.03 in,10.0 mi,SSE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1355586420,12/15/2012 7:47 AM,37.4 °F,35.6 °F,93%,30.06 in,10.0 mi,SW,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1355590020,12/15/2012 8:47 AM,42.8 °F,39.2 °F,87%,30.09 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1355593620,12/15/2012 9:47 AM,46.4 °F,41.0 °F,81%,30.09 in,30.0 mi,SE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1355597220,12/15/2012 10:47 AM,48.2 °F,41.0 °F,76%,30.08 in,30.0 mi,SSE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1355600820,12/15/2012 11:47 AM,48.2 °F,42.8 °F,82%,30.05 in,30.0 mi,SSE,11.5 mph,  -,N/A,	 ,Mostly Cloudy
1355604420,12/15/2012 12:47 PM,50.0 °F,42.8 °F,76%,30.04 in,30.0 mi,SSE,9.2 mph,  -,N/A,	 ,Drizzle
1355608020,12/15/2012 1:47 PM,48.2 °F,44.6 °F,87%,30.03 in,8.0 mi,SE,9.2 mph,  -,N/A,Rain,Light Rain
1355611620,12/15/2012 2:47 PM,48.2 °F,44.6 °F,87%,30.02 in,5.0 mi,SE,11.5 mph,  -,N/A,Rain,Rain
1355615220,12/15/2012 3:47 PM,48.2 °F,46.4 °F,93%,30.02 in,5.0 mi,SE,11.5 mph,  -,N/A,Rain,Rain
1355618820,12/15/2012 4:47 PM,46.4 °F,44.6 °F,93%,30.02 in,7.0 mi,SE,11.5 mph,  -,N/A,Rain,Light Rain
1355622420,12/15/2012 5:47 PM,48.2 °F,44.6 °F,87%,30.01 in,10.0 mi,SE,11.5 mph,  -,N/A,	 ,Drizzle
1355626020,12/15/2012 6:47 PM,48.2 °F,44.6 °F,87%,30.02 in,10.0 mi,SE,11.5 mph,  -,N/A,	 ,Overcast
1355629620,12/15/2012 7:47 PM,48.2 °F,42.8 °F,82%,30.01 in,10.0 mi,SE,11.5 mph,  -,N/A,	 ,Overcast
1355633220,12/15/2012 8:47 PM,48.2 °F,42.8 °F,82%,30.00 in,10.0 mi,SE,11.5 mph,  -,N/A,	 ,Overcast
1355496420,12/14/2012 6:47 AM,41.0 °F,37.4 °F,87%,29.84 in,10.0 mi,SSE,8.1 mph,  -,N/A,	 ,Mostly Cloudy
1355500020,12/14/2012 7:47 AM,42.8 °F,37.4 °F,81%,29.85 in,20.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
1355503620,12/14/2012 8:47 AM,44.6 °F,39.2 °F,81%,29.88 in,25.0 mi,SSE,10.4 mph,  -,N/A,	 ,Overcast
1355507220,12/14/2012 9:47 AM,46.4 °F,39.2 °F,76%,29.90 in,25.0 mi,North,  -,  -,N/A,	 ,Overcast
1355510820,12/14/2012 10:47 AM,50.0 °F,41.0 °F,71%,29.90 in,25.0 mi,SSW,5.8 mph,  -,N/A,	 ,Overcast
1355514420,12/14/2012 11:47 AM,51.8 °F,42.8 °F,71%,29.89 in,25.0 mi,Variable,4.6 mph,  -,N/A,	 ,Overcast
1355518020,12/14/2012 12:47 PM,51.8 °F,42.8 °F,71%,29.88 in,25.0 mi,Variable,6.9 mph,  -,N/A,	 ,Overcast
1355521620,12/14/2012 1:47 PM,51.8 °F,41.0 °F,67%,29.89 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Overcast
1355525220,12/14/2012 2:47 PM,51.8 °F,42.8 °F,71%,29.91 in,30.0 mi,NW,6.9 mph,  -,N/A,	 ,Overcast
1355528820,12/14/2012 3:47 PM,51.8 °F,42.8 °F,71%,29.94 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Overcast
1355532420,12/14/2012 4:47 PM,50.0 °F,42.8 °F,76%,29.96 in,15.0 mi,NNW,8.1 mph,  -,N/A,	 ,Overcast
1355536020,12/14/2012 5:47 PM,50.0 °F,42.8 °F,76%,29.97 in,10.0 mi,NNE,9.2 mph,  -,N/A,Rain,Light Rain
1355539620,12/14/2012 6:47 PM,48.2 °F,44.6 °F,87%,29.98 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1355543220,12/14/2012 7:47 PM,46.4 °F,42.8 °F,87%,29.99 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1355546820,12/14/2012 8:47 PM,42.8 °F,41.0 °F,93%,30.00 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1355410020,12/13/2012 6:47 AM,35.6 °F,35.6 °F,100%,29.91 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1355413620,12/13/2012 7:47 AM,37.4 °F,37.4 °F,100%,29.93 in,15.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1355417220,12/13/2012 8:47 AM,46.4 °F,42.8 °F,87%,29.93 in,15.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1355420820,12/13/2012 9:47 AM,50.0 °F,41.0 °F,71%,29.93 in,15.0 mi,Variable,5.8 mph,  -,N/A,	 ,Scattered Clouds
1355428020,12/13/2012 11:47 AM,51.8 °F,42.8 °F,71%,29.90 in,20.0 mi,Variable,6.9 mph,  -,N/A,	 ,Scattered Clouds
1355431620,12/13/2012 12:47 PM,53.6 °F,42.8 °F,67%,29.88 in,20.0 mi,Variable,6.9 mph,  -,N/A,	 ,Scattered Clouds
1355435220,12/13/2012 1:47 PM,53.6 °F,42.8 °F,67%,29.87 in,20.0 mi,North,11.5 mph,  -,N/A,	 ,Scattered Clouds
1355449620,12/13/2012 5:47 PM,46.4 °F,39.2 °F,76%,29.86 in,30.0 mi,NW,9.2 mph,  -,N/A,	 ,Scattered Clouds
1355453220,12/13/2012 6:47 PM,46.4 °F,39.2 °F,76%,29.87 in,15.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1355457300,12/13/2012 7:55 PM,42.8 °F,37.4 °F,81%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355460420,12/13/2012 8:47 PM,41.0 °F,37.4 °F,87%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355323620,12/12/2012 6:47 AM,50.0 °F,46.4 °F,87%,29.87 in,10.0 mi,West,4.6 mph,  -,N/A,Rain,Light Rain
1355327220,12/12/2012 7:47 AM,50.0 °F,46.4 °F,87%,29.88 in,10.0 mi,West,4.6 mph,  -,N/A,Rain,Light Rain
1355330820,12/12/2012 8:47 AM,50.0 °F,46.4 °F,87%,29.90 in,15.0 mi,WSW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1355334420,12/12/2012 9:47 AM,53.6 °F,46.4 °F,77%,29.92 in,8.0 mi,NW,12.7 mph,20.7 mph,N/A,	 ,Mostly Cloudy
1355338020,12/12/2012 10:47 AM,51.8 °F,46.4 °F,82%,29.91 in,10.0 mi,SSW,6.9 mph,  -,N/A,	 ,Scattered Clouds
1355341620,12/12/2012 11:47 AM,53.6 °F,44.6 °F,72%,29.90 in,10.0 mi,West,9.2 mph,  -,N/A,	 ,Scattered Clouds
1355345220,12/12/2012 12:47 PM,51.8 °F,42.8 °F,71%,29.89 in,15.0 mi,WNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1355348820,12/12/2012 1:47 PM,53.6 °F,42.8 °F,67%,29.87 in,20.0 mi,WNW,12.7 mph,  -,N/A,	 ,Mostly Cloudy
1355352420,12/12/2012 2:47 PM,55.4 °F,42.8 °F,63%,29.87 in,20.0 mi,WNW,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1355356020,12/12/2012 3:47 PM,55.4 °F,42.8 °F,63%,29.87 in,20.0 mi,West,9.2 mph,  -,N/A,	 ,Scattered Clouds
1355359620,12/12/2012 4:47 PM,50.0 °F,41.0 °F,71%,29.87 in,20.0 mi,WNW,6.9 mph,  -,N/A,	 ,Scattered Clouds
1355363220,12/12/2012 5:47 PM,48.2 °F,42.8 °F,82%,29.87 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Scattered Clouds
1355366820,12/12/2012 6:47 PM,50.0 °F,41.0 °F,71%,29.88 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1355370420,12/12/2012 7:47 PM,46.4 °F,41.0 °F,81%,29.88 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1355374020,12/12/2012 8:47 PM,44.6 °F,41.0 °F,87%,29.89 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Partly Cloudy
1355237220,12/11/2012 6:47 AM,39.2 °F,39.2 °F,100%,30.05 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1355240820,12/11/2012 7:47 AM,41.0 °F,41.0 °F,100%,30.05 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1355244420,12/11/2012 8:47 AM,51.8 °F,46.4 °F,82%,30.04 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1355248020,12/11/2012 9:47 AM,53.6 °F,48.2 °F,82%,30.04 in,30.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1355251620,12/11/2012 10:47 AM,55.4 °F,46.4 °F,72%,30.02 in,30.0 mi,Variable,5.8 mph,  -,N/A,	 ,Partly Cloudy
1355255220,12/11/2012 11:47 AM,57.2 °F,48.2 °F,72%,29.99 in,20.0 mi,North,10.4 mph,  -,N/A,	 ,Scattered Clouds
1355258820,12/11/2012 12:47 PM,59.0 °F,53.6 °F,82%,29.96 in,20.0 mi,North,10.4 mph,  -,N/A,	 ,Scattered Clouds
1355262420,12/11/2012 1:47 PM,59.0 °F,53.6 °F,82%,29.94 in,20.0 mi,North,12.7 mph,19.6 mph,N/A,	 ,Scattered Clouds
1355266020,12/11/2012 2:47 PM,57.2 °F,51.8 °F,82%,29.93 in,13.0 mi,NNW,15.0 mph,21.9 mph,N/A,	 ,Mostly Cloudy
1355269620,12/11/2012 3:47 PM,55.4 °F,50.0 °F,82%,29.92 in,13.0 mi,NNW,15.0 mph,  -,N/A,	 ,Overcast
1355273220,12/11/2012 4:47 PM,53.6 °F,48.2 °F,82%,29.92 in,13.0 mi,WNW,9.2 mph,  -,N/A,	 ,Overcast
1355276820,12/11/2012 5:47 PM,51.8 °F,48.2 °F,88%,29.90 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1355280420,12/11/2012 6:47 PM,51.8 °F,48.2 °F,88%,29.87 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Mostly Cloudy
1355281020,12/11/2012 6:57 PM,50.0 °F,37.4 °F,62%,29.87 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Mostly Cloudy
1355284020,12/11/2012 7:47 PM,53.6 °F,48.2 °F,82%,29.90 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1355287620,12/11/2012 8:47 PM,50.0 °F,46.4 °F,87%,29.90 in,10.0 mi,Variable,5.8 mph,  -,N/A,	 ,Mostly Cloudy
1355150820,12/10/2012 6:47 AM,44.6 °F,41.0 °F,87%,30.20 in,30.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1355154420,12/10/2012 7:47 AM,48.2 °F,42.8 °F,82%,30.21 in,30.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1355158020,12/10/2012 8:47 AM,57.2 °F,46.4 °F,67%,30.22 in,30.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1355161620,12/10/2012 9:47 AM,60.8 °F,42.8 °F,52%,30.23 in,30.0 mi,SSE,3.5 mph,  -,N/A,	 ,Clear
1355165220,12/10/2012 10:47 AM,66.2 °F,42.8 °F,43%,30.22 in,30.0 mi,Variable,3.5 mph,  -,N/A,	 ,Clear
1355168820,12/10/2012 11:47 AM,68.0 °F,44.6 °F,43%,30.20 in,30.0 mi,Variable,6.9 mph,  -,N/A,	 ,Clear
1355172420,12/10/2012 12:47 PM,68.0 °F,42.8 °F,40%,30.17 in,30.0 mi,WNW,5.8 mph,  -,N/A,	 ,Clear
1355176020,12/10/2012 1:47 PM,69.8 °F,42.8 °F,38%,30.16 in,30.0 mi,NNW,6.9 mph,  -,N/A,	 ,Clear
1355179620,12/10/2012 2:47 PM,69.8 °F,46.4 °F,43%,30.14 in,30.0 mi,NW,5.8 mph,  -,N/A,	 ,Clear
1355183220,12/10/2012 3:47 PM,64.4 °F,50.0 °F,59%,30.13 in,30.0 mi,NNW,8.1 mph,  -,N/A,	 ,Clear
1355190420,12/10/2012 5:47 PM,57.2 °F,48.2 °F,72%,30.12 in,20.0 mi,NW,6.9 mph,  -,N/A,	 ,Partly Cloudy
1355194020,12/10/2012 6:47 PM,53.6 °F,46.4 °F,77%,30.13 in,20.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1355198100,12/10/2012 7:55 PM,50.0 °F,46.4 °F,87%,30.13 in,20.0 mi,Variable,5.8 mph,  -,N/A,	 ,Clear
1355201220,12/10/2012 8:47 PM,46.4 °F,44.6 °F,93%,30.13 in,20.0 mi,WSW,5.8 mph,  -,N/A,	 ,Clear
1355068020,12/9/2012 7:47 AM,41.0 °F,39.2 °F,93%,30.15 in,15.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1355071620,12/9/2012 8:47 AM,51.8 °F,42.8 °F,71%,30.17 in,40.0 mi,Variable,4.6 mph,  -,N/A,	 ,Clear
1355075220,12/9/2012 9:47 AM,57.2 °F,42.8 °F,59%,30.18 in,40.0 mi,NNW,5.8 mph,  -,N/A,	 ,Clear
