Timestamp,WU Local time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Direction,Wind Speed,Gust Speed,Precipitation,Events,Conditions
1413140160,10/12/2014 12:56 PM,53.1 °F,37.0 °F,55%,29.69 in,10.0 mi,North,20.7 mph,28.8 mph,0.00 in,	 ,Unknown
1413140640,10/12/2014 1:04 PM,51.8 °F,39.2 °F,62%,29.74 in,10.0 mi,North,19.6 mph,  -,N/A,	 ,Unknown
1413143760,10/12/2014 1:56 PM,46.0 °F,37.9 °F,73%,29.75 in,10.0 mi,North,33.4 mph,44.9 mph,N/A,	 ,Unknown
1413147360,10/12/2014 2:56 PM,41.0 °F,37.9 °F,89%,29.79 in,4.0 mi,North,24.2 mph,33.4 mph,N/A,Rain,Rain
1413149580,10/12/2014 3:33 PM,42.8 °F,37.4 °F,81%,29.81 in,10.0 mi,NNE,23.0 mph,28.8 mph,N/A,Rain,Light Rain
1413150960,10/12/2014 3:56 PM,43.0 °F,39.0 °F,86%,29.78 in,10.0 mi,North,19.6 mph,  -,N/A,	 ,Unknown
1413154560,10/12/2014 4:56 PM,44.1 °F,39.0 °F,82%,29.80 in,10.0 mi,North,23.0 mph,35.7 mph,N/A,	 ,Unknown
1413158160,10/12/2014 5:56 PM,44.1 °F,37.0 °F,76%,29.85 in,10.0 mi,North,21.9 mph,29.9 mph,N/A,	 ,Unknown
1413161760,10/12/2014 6:56 PM,44.1 °F,37.0 °F,76%,29.88 in,10.0 mi,North,20.7 mph,28.8 mph,N/A,	 ,Unknown
1413165360,10/12/2014 7:56 PM,42.1 °F,37.0 °F,82%,29.91 in,10.0 mi,North,24.2 mph,35.7 mph,N/A,	 ,Unknown
1413168960,10/12/2014 8:56 PM,41.0 °F,33.1 °F,73%,29.93 in,10.0 mi,North,32.2 mph,43.7 mph,N/A,	 ,Unknown
1413172560,10/12/2014 9:56 PM,39.9 °F,32.0 °F,73%,29.94 in,10.0 mi,North,28.8 mph,42.6 mph,N/A,	 ,Unknown
1413176160,10/12/2014 10:56 PM,39.9 °F,30.9 °F,70%,29.96 in,10.0 mi,North,34.5 mph,41.4 mph,N/A,	 ,Unknown
1413179760,10/12/2014 11:56 PM,39.0 °F,30.9 °F,73%,30.01 in,  -,North,24.2 mph,31.1 mph,N/A,	 ,Unknown
1413010560,10/11/2014 12:56 AM,42.1 °F,41.0 °F,96%,30.17 in,10.0 mi,SW,8.1 mph,  -,N/A,	 ,Overcast
1413012180,10/11/2014 1:23 AM,41.0 °F,41.0 °F,100%,30.19 in,1.5 mi,SW,9.2 mph,  -,N/A,	 ,Overcast
1413012780,10/11/2014 1:33 AM,41.0 °F,41.0 °F,100%,30.19 in,0.5 mi,SW,6.9 mph,  -,N/A,Fog,Fog
1413014160,10/11/2014 1:56 AM,41.0 °F,41.0 °F,100%,30.18 in,0.2 mi,SSW,8.1 mph,  -,N/A,Fog,Fog
1413017760,10/11/2014 2:56 AM,41.0 °F,41.0 °F,100%,30.17 in,0.8 mi,SSW,8.1 mph,  -,N/A,	 ,Mist
1413018180,10/11/2014 3:03 AM,41.0 °F,41.0 °F,100%,30.18 in,1.5 mi,SW,8.1 mph,  -,N/A,	 ,Overcast
1413018720,10/11/2014 3:12 AM,41.0 °F,41.0 °F,100%,30.18 in,3.0 mi,SW,6.9 mph,  -,N/A,	 ,Overcast
1413021360,10/11/2014 3:56 AM,41.0 °F,39.9 °F,96%,30.17 in,3.0 mi,SSW,4.6 mph,  -,N/A,	 ,Overcast
1413024960,10/11/2014 4:56 AM,39.9 °F,39.9 °F,100%,30.16 in,6.0 mi,WSW,4.6 mph,  -,N/A,	 ,Overcast
1413028080,10/11/2014 5:48 AM,39.2 °F,39.2 °F,100%,30.16 in,1.8 mi,SW,3.5 mph,  -,N/A,	 ,Overcast
1413028560,10/11/2014 5:56 AM,39.9 °F,39.9 °F,100%,30.17 in,1.5 mi,SW,4.6 mph,  -,N/A,	 ,Overcast
1413030060,10/11/2014 6:21 AM,39.2 °F,39.2 °F,100%,30.16 in,0.8 mi,West,5.8 mph,  -,N/A,	 ,Mist
1413030780,10/11/2014 6:33 AM,39.2 °F,39.2 °F,100%,30.16 in,1.0 mi,Calm,Calm,  -,N/A,	 ,Mist
1413031260,10/11/2014 6:41 AM,39.2 °F,39.2 °F,100%,30.16 in,0.5 mi,Variable,5.8 mph,  -,N/A,Fog,Fog
1413032160,10/11/2014 6:56 AM,39.9 °F,39.9 °F,100%,30.16 in,0.5 mi,Calm,Calm,  -,N/A,Fog,Fog
1413035760,10/11/2014 7:56 AM,41.0 °F,41.0 °F,100%,30.17 in,0.2 mi,WNW,3.5 mph,  -,N/A,Fog,Fog
1413039360,10/11/2014 8:56 AM,41.0 °F,41.0 °F,100%,30.18 in,0.2 mi,West,5.8 mph,  -,N/A,Fog,Fog
1413042660,10/11/2014 9:51 AM,42.8 °F,42.8 °F,100%,30.17 in,1.8 mi,West,4.6 mph,  -,N/A,	 ,Overcast
1413042960,10/11/2014 9:56 AM,42.1 °F,41.0 °F,96%,30.17 in,2.5 mi,Calm,Calm,  -,N/A,	 ,Overcast
1413043380,10/11/2014 10:03 AM,42.8 °F,42.8 °F,100%,30.17 in,4.0 mi,WSW,4.6 mph,  -,N/A,	 ,Overcast
1413046560,10/11/2014 10:56 AM,45.0 °F,42.1 °F,90%,30.14 in,7.0 mi,West,3.5 mph,  -,N/A,	 ,Unknown
1413050160,10/11/2014 11:56 AM,53.1 °F,45.0 °F,74%,30.08 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Unknown
1413053760,10/11/2014 12:56 PM,57.0 °F,45.0 °F,64%,30.03 in,10.0 mi,SSW,6.9 mph,  -,N/A,	 ,Unknown
1413057360,10/11/2014 1:56 PM,59.0 °F,43.0 °F,55%,30.00 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Unknown
1413060960,10/11/2014 2:56 PM,62.1 °F,44.1 °F,52%,29.96 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Unknown
1413064560,10/11/2014 3:56 PM,63.0 °F,41.0 °F,45%,29.93 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Unknown
1413068160,10/11/2014 4:56 PM,60.1 °F,43.0 °F,53%,29.96 in,10.0 mi,SSW,10.4 mph,  -,N/A,	 ,Unknown
1413071760,10/11/2014 5:56 PM,57.9 °F,43.0 °F,58%,29.93 in,10.0 mi,South,10.4 mph,  -,N/A,	 ,Unknown
1413075360,10/11/2014 6:56 PM,48.9 °F,45.0 °F,86%,29.97 in,10.0 mi,SSE,6.9 mph,  -,N/A,	 ,Unknown
1413078960,10/11/2014 7:56 PM,46.9 °F,45.0 °F,93%,29.97 in,10.0 mi,SE,8.1 mph,  -,N/A,	 ,Unknown
1413082560,10/11/2014 8:56 PM,46.9 °F,44.1 °F,90%,29.96 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Unknown
1413086160,10/11/2014 9:56 PM,43.0 °F,42.1 °F,97%,29.96 in,10.0 mi,North,4.6 mph,  -,N/A,	 ,Unknown
1413089760,10/11/2014 10:56 PM,41.0 °F,39.9 °F,96%,29.92 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Unknown
1413093360,10/11/2014 11:56 PM,43.0 °F,41.0 °F,93%,29.84 in,  -,Calm,Calm,  -,N/A,	 ,Unknown
1412921760,10/10/2014 12:16 AM,46.4 °F,44.6 °F,93%,30.18 in,10.0 mi,NNE,10.4 mph,  -,0.00 in,	 ,Overcast
1412924160,10/10/2014 12:56 AM,46.9 °F,45.0 °F,93%,30.12 in,10.0 mi,NNE,8.1 mph,  -,0.00 in,	 ,Unknown
1412927760,10/10/2014 1:56 AM,46.9 °F,44.1 °F,90%,30.12 in,10.0 mi,North,9.2 mph,  -,N/A,	 ,Unknown
1412931360,10/10/2014 2:56 AM,46.9 °F,45.0 °F,93%,30.13 in,7.0 mi,North,8.1 mph,  -,0.00 in,Rain,Light Rain
1412932140,10/10/2014 3:09 AM,46.4 °F,44.6 °F,93%,30.19 in,7.0 mi,North,8.1 mph,  -,0.00 in,Rain,Light Rain
1412932980,10/10/2014 3:23 AM,46.4 °F,44.6 °F,93%,30.19 in,10.0 mi,NNE,8.1 mph,  -,0.00 in,Rain,Light Rain
1412934960,10/10/2014 3:56 AM,46.9 °F,45.0 °F,93%,30.14 in,10.0 mi,NNE,8.1 mph,  -,0.00 in,Rain,Light Rain
1412938560,10/10/2014 4:56 AM,46.0 °F,44.1 °F,93%,30.16 in,10.0 mi,NNE,9.2 mph,  -,0.00 in,Rain,Light Rain
1412942160,10/10/2014 5:56 AM,46.0 °F,44.1 °F,93%,30.16 in,10.0 mi,NE,6.9 mph,  -,0.00 in,Rain,Light Rain
1412945760,10/10/2014 6:56 AM,46.0 °F,44.1 °F,93%,30.18 in,10.0 mi,NE,8.1 mph,  -,0.00 in,Rain,Light Rain
1412949360,10/10/2014 7:56 AM,46.9 °F,45.0 °F,93%,30.18 in,10.0 mi,NE,9.2 mph,  -,0.00 in,Rain,Light Rain
1412952960,10/10/2014 8:56 AM,48.0 °F,45.0 °F,89%,30.20 in,10.0 mi,ENE,6.9 mph,  -,0.00 in,Rain,Light Rain
1412954040,10/10/2014 9:14 AM,46.4 °F,44.6 °F,93%,30.26 in,9.0 mi,ENE,6.9 mph,  -,0.00 in,Rain,Light Rain
1412955900,10/10/2014 9:45 AM,48.2 °F,46.4 °F,93%,30.27 in,10.0 mi,East,6.9 mph,  -,0.00 in,Rain,Light Rain
1412956560,10/10/2014 9:56 AM,48.0 °F,46.0 °F,93%,30.22 in,10.0 mi,East,6.9 mph,  -,0.00 in,Rain,Light Rain
1412958000,10/10/2014 10:20 AM,48.2 °F,44.6 °F,87%,30.28 in,10.0 mi,ESE,9.2 mph,  -,0.00 in,Rain,Light Rain
1412958600,10/10/2014 10:30 AM,48.2 °F,44.6 °F,87%,30.28 in,10.0 mi,ESE,10.4 mph,  -,0.00 in,	 ,Unknown
1412960160,10/10/2014 10:56 AM,48.0 °F,45.0 °F,89%,30.22 in,10.0 mi,ESE,8.1 mph,  -,0.01 in,	 ,Unknown
1412963760,10/10/2014 11:56 AM,46.9 °F,44.1 °F,90%,30.24 in,10.0 mi,SE,11.5 mph,  -,0.00 in,	 ,Unknown
1412967360,10/10/2014 12:56 PM,46.9 °F,44.1 °F,90%,30.22 in,10.0 mi,SE,10.4 mph,  -,N/A,	 ,Unknown
1412970960,10/10/2014 1:56 PM,45.0 °F,43.0 °F,93%,30.23 in,10.0 mi,SE,9.2 mph,  -,N/A,	 ,Unknown
1412972340,10/10/2014 2:19 PM,46.4 °F,42.8 °F,87%,30.26 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Overcast
1412974260,10/10/2014 2:51 PM,46.4 °F,42.8 °F,87%,30.26 in,10.0 mi,South,10.4 mph,  -,N/A,	 ,Unknown
1412974560,10/10/2014 2:56 PM,46.0 °F,43.0 °F,89%,30.22 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Unknown
1412978160,10/10/2014 3:56 PM,45.0 °F,43.0 °F,93%,30.22 in,10.0 mi,South,9.2 mph,  -,N/A,	 ,Unknown
1412981760,10/10/2014 4:56 PM,45.0 °F,42.1 °F,90%,30.22 in,9.0 mi,South,6.9 mph,  -,N/A,	 ,Unknown
1412985360,10/10/2014 5:56 PM,44.1 °F,43.0 °F,96%,30.23 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Unknown
1412988960,10/10/2014 6:56 PM,44.1 °F,42.1 °F,93%,30.23 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Unknown
1412990520,10/10/2014 7:22 PM,44.6 °F,42.8 °F,93%,30.26 in,10.0 mi,South,6.9 mph,  -,N/A,	 ,Overcast
1412992560,10/10/2014 7:56 PM,43.0 °F,42.1 °F,97%,30.23 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Overcast
1412994240,10/10/2014 8:24 PM,44.6 °F,42.8 °F,93%,30.26 in,10.0 mi,SSW,8.1 mph,  -,N/A,	 ,Overcast
1412994840,10/10/2014 8:34 PM,42.8 °F,42.8 °F,100%,30.26 in,10.0 mi,SSW,10.4 mph,  -,N/A,	 ,Unknown
1412996160,10/10/2014 8:56 PM,43.0 °F,41.0 °F,93%,30.22 in,10.0 mi,SSW,10.4 mph,  -,N/A,	 ,Unknown
1412999760,10/10/2014 9:56 PM,43.0 °F,42.1 °F,97%,30.21 in,10.0 mi,South,8.1 mph,  -,N/A,	 ,Unknown
1413001440,10/10/2014 10:24 PM,42.8 °F,41.0 °F,93%,30.24 in,10.0 mi,South,10.4 mph,  -,N/A,	 ,Overcast
1413003360,10/10/2014 10:56 PM,42.1 °F,41.0 °F,96%,30.21 in,10.0 mi,SSW,8.1 mph,  -,N/A,	 ,Overcast
1413006960,10/10/2014 11:56 PM,42.1 °F,41.0 °F,96%,30.19 in,10.0 mi,SW,6.9 mph,  -,N/A,	 ,Overcast
1412837760,10/9/2014 12:56 AM,55.0 °F,51.1 °F,86%,29.87 in,10.0 mi,East,10.4 mph,  -,N/A,	 ,Unknown
1412841360,10/9/2014 1:56 AM,54.0 °F,50.0 °F,86%,29.88 in,10.0 mi,Variable,3.5 mph,  -,N/A,	 ,Unknown
1412844960,10/9/2014 2:56 AM,51.1 °F,48.9 °F,92%,29.87 in,10.0 mi,NNE,4.6 mph,  -,N/A,	 ,Unknown
1412848560,10/9/2014 3:56 AM,53.1 °F,48.9 °F,86%,29.85 in,10.0 mi,ENE,10.4 mph,  -,N/A,	 ,Unknown
1412852160,10/9/2014 4:56 AM,54.0 °F,48.9 °F,83%,29.87 in,10.0 mi,NE,8.1 mph,  -,N/A,	 ,Unknown
1412855760,10/9/2014 5:56 AM,55.0 °F,48.0 °F,77%,29.88 in,10.0 mi,NE,8.1 mph,  -,N/A,	 ,Unknown
1412859360,10/9/2014 6:56 AM,55.0 °F,42.1 °F,62%,29.89 in,10.0 mi,NNE,11.5 mph,  -,N/A,	 ,Unknown
1412862960,10/9/2014 7:56 AM,55.9 °F,41.0 °F,57%,29.92 in,10.0 mi,NNE,12.7 mph,  -,N/A,	 ,Unknown
1412866560,10/9/2014 8:56 AM,60.1 °F,45.0 °F,57%,29.92 in,10.0 mi,ENE,16.1 mph,  -,N/A,	 ,Unknown
1412870160,10/9/2014 9:56 AM,61.0 °F,48.9 °F,64%,29.92 in,10.0 mi,East,21.9 mph,32.2 mph,0.00 in,	 ,Unknown
1412873760,10/9/2014 10:56 AM,59.0 °F,51.1 °F,75%,29.94 in,10.0 mi,East,20.7 mph,27.6 mph,N/A,	 ,Unknown
1412877360,10/9/2014 11:56 AM,55.9 °F,54.0 °F,93%,29.95 in,4.0 mi,East,16.1 mph,24.2 mph,0.00 in,Rain,Light Rain
1412880060,10/9/2014 12:41 PM,53.6 °F,51.8 °F,94%,30.08 in,9.0 mi,SE,17.3 mph,26.5 mph,0.00 in,Rain,Light Rain
1412880960,10/9/2014 12:56 PM,53.1 °F,52.0 °F,96%,29.97 in,10.0 mi,ESE,11.5 mph,24.2 mph,0.00 in,Rain,Light Rain
1412881440,10/9/2014 1:04 PM,53.6 °F,51.8 °F,94%,30.08 in,10.0 mi,ESE,17.3 mph,21.9 mph,0.00 in,	 ,Unknown
1412884140,10/9/2014 1:49 PM,51.8 °F,51.8 °F,100%,30.08 in,2.0 mi,East,13.8 mph,  -,N/A,Rain,Rain
1412884980,10/9/2014 2:03 PM,51.8 °F,51.8 °F,100%,30.07 in,4.0 mi,East,13.8 mph,  -,N/A,Rain,Rain
1412887380,10/9/2014 2:43 PM,51.8 °F,51.8 °F,100%,30.06 in,2.5 mi,ENE,15.0 mph,20.7 mph,N/A,Rain,Heavy Rain
1412887800,10/9/2014 2:50 PM,51.8 °F,50.0 °F,94%,30.06 in,1.8 mi,ENE,15.0 mph,20.7 mph,N/A,Rain,Heavy Rain
1412888160,10/9/2014 2:56 PM,51.1 °F,50.0 °F,96%,29.98 in,1.5 mi,ENE,13.8 mph,  -,N/A,Rain,Heavy Rain
1412888880,10/9/2014 3:08 PM,50.0 °F,50.0 °F,100%,30.08 in,0.8 mi,ENE,12.7 mph,21.9 mph,N/A,Rain,Heavy Rain
1412889780,10/9/2014 3:23 PM,50.0 °F,48.2 °F,94%,30.08 in,1.0 mi,NE,12.7 mph,  -,N/A,Rain,Heavy Rain
1412890380,10/9/2014 3:33 PM,50.0 °F,48.2 °F,94%,30.08 in,1.2 mi,NE,13.8 mph,  -,N/A,Rain,Heavy Rain
1412891760,10/9/2014 3:56 PM,48.9 °F,48.0 °F,97%,30.01 in,1.2 mi,NE,11.5 mph,  -,N/A,Rain,Heavy Rain
1412894760,10/9/2014 4:46 PM,48.2 °F,46.4 °F,93%,30.09 in,3.0 mi,ENE,21.9 mph,29.9 mph,0.02 in,Rain,Light Rain
1412895360,10/9/2014 4:56 PM,48.0 °F,46.0 °F,93%,30.01 in,5.0 mi,ENE,17.3 mph,31.1 mph,0.03 in,Rain,Light Rain
1412898960,10/9/2014 5:56 PM,48.9 °F,45.0 °F,86%,30.03 in,10.0 mi,ENE,20.7 mph,26.5 mph,0.01 in,Rain,Light Rain
1412902560,10/9/2014 6:56 PM,48.0 °F,44.1 °F,86%,30.05 in,10.0 mi,ENE,17.3 mph,  -,0.01 in,Rain,Light Rain
1412906160,10/9/2014 7:56 PM,48.0 °F,45.0 °F,89%,30.06 in,10.0 mi,ENE,16.1 mph,  -,0.00 in,	 ,Unknown
1412909760,10/9/2014 8:56 PM,48.0 °F,45.0 °F,89%,30.05 in,10.0 mi,ENE,17.3 mph,  -,0.00 in,	 ,Unknown
1412913360,10/9/2014 9:56 PM,48.0 °F,44.1 °F,86%,30.06 in,10.0 mi,NE,13.8 mph,  -,0.00 in,Rain,Light Rain
1412916960,10/9/2014 10:56 PM,46.9 °F,45.0 °F,93%,30.09 in,6.0 mi,NNE,10.4 mph,  -,0.00 in,Rain,Light Rain
1412917800,10/9/2014 11:10 PM,46.4 °F,44.6 °F,93%,30.19 in,4.0 mi,NNE,11.5 mph,  -,0.00 in,Rain,Light Rain
1412920560,10/9/2014 11:56 PM,46.9 °F,44.1 °F,90%,30.09 in,10.0 mi,NNE,13.8 mph,  -,0.00 in,Rain,Light Rain
1412798160,10/8/2014 1:56 PM,70.0 °F,36.0 °F,29%,29.90 in,10.0 mi,SSE,8.1 mph,16.1 mph,N/A,	 ,Unknown
1412801760,10/8/2014 2:56 PM,72.0 °F,35.1 °F,26%,29.87 in,10.0 mi,SSE,10.4 mph,19.6 mph,N/A,	 ,Unknown
1412805360,10/8/2014 3:56 PM,73.0 °F,33.1 °F,23%,29.86 in,10.0 mi,SSE,11.5 mph,  -,N/A,	 ,Unknown
1412808960,10/8/2014 4:56 PM,70.0 °F,35.1 °F,28%,29.89 in,10.0 mi,SSE,11.5 mph,  -,N/A,	 ,Unknown
1412812560,10/8/2014 5:56 PM,66.9 °F,37.9 °F,34%,29.91 in,10.0 mi,SSE,8.1 mph,  -,N/A,	 ,Unknown
1412816160,10/8/2014 6:56 PM,62.1 °F,39.9 °F,44%,29.95 in,10.0 mi,ESE,8.1 mph,  -,N/A,	 ,Unknown
1412819760,10/8/2014 7:56 PM,57.9 °F,43.0 °F,58%,29.98 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Unknown
1412823360,10/8/2014 8:56 PM,57.9 °F,48.0 °F,70%,29.94 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Unknown
1412826960,10/8/2014 9:56 PM,57.9 °F,48.9 °F,72%,29.91 in,10.0 mi,East,10.4 mph,  -,N/A,	 ,Unknown
1412830560,10/8/2014 10:56 PM,57.0 °F,51.1 °F,81%,29.89 in,10.0 mi,East,11.5 mph,  -,N/A,	 ,Unknown
1412834160,10/8/2014 11:56 PM,55.0 °F,51.1 °F,86%,29.89 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Unknown
1409640960,9/2/2014 12:56 AM,57.9 °F,51.1 °F,78%,29.96 in,10.0 mi,SSE,9.2 mph,  -,N/A,	 ,Clear
1409644560,9/2/2014 1:56 AM,55.9 °F,52.0 °F,87%,29.96 in,10.0 mi,West,3.5 mph,  -,N/A,	 ,Clear
1409646780,9/2/2014 2:33 AM,53.6 °F,50.0 °F,88%,30.16 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1409648160,9/2/2014 2:56 AM,54.0 °F,51.1 °F,90%,29.96 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
1409651760,9/2/2014 3:56 AM,57.9 °F,50.0 °F,75%,29.95 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Overcast
1409655360,9/2/2014 4:56 AM,60.1 °F,52.0 °F,75%,29.95 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1409658960,9/2/2014 5:56 AM,57.0 °F,52.0 °F,83%,29.96 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1409660400,9/2/2014 6:20 AM,57.2 °F,51.8 °F,82%,30.18 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1409662560,9/2/2014 6:56 AM,59.0 °F,52.0 °F,78%,29.98 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1409666160,9/2/2014 7:56 AM,61.0 °F,57.0 °F,87%,30.01 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Overcast
1409668320,9/2/2014 8:32 AM,60.8 °F,59.0 °F,94%,30.20 in,4.0 mi,South,8.1 mph,  -,N/A,	 ,Overcast
1409669520,9/2/2014 8:52 AM,62.6 °F,59.0 °F,88%,30.20 in,8.0 mi,South,10.4 mph,  -,N/A,	 ,Overcast
1409669760,9/2/2014 8:56 AM,62.1 °F,59.0 °F,90%,30.01 in,9.0 mi,South,11.5 mph,  -,N/A,	 ,Overcast
1409554560,9/1/2014 12:56 AM,51.1 °F,46.9 °F,86%,29.86 in,10.0 mi,ENE,3.5 mph,  -,N/A,	 ,Clear
1409558160,9/1/2014 1:56 AM,48.9 °F,46.0 °F,90%,29.87 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1409561760,9/1/2014 2:56 AM,53.1 °F,48.9 °F,86%,29.89 in,10.0 mi,ENE,4.6 mph,  -,N/A,	 ,Clear
1409565360,9/1/2014 3:56 AM,55.0 °F,48.9 °F,80%,29.88 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Mostly Cloudy
1409568960,9/1/2014 4:56 AM,51.1 °F,45.0 °F,80%,29.91 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Clear
1409572560,9/1/2014 5:56 AM,51.1 °F,42.1 °F,71%,29.90 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Clear
1409576160,9/1/2014 6:56 AM,52.0 °F,41.0 °F,66%,29.94 in,10.0 mi,ESE,8.1 mph,  -,N/A,	 ,Clear
1409579760,9/1/2014 7:56 AM,59.0 °F,39.9 °F,49%,29.94 in,10.0 mi,SSE,8.1 mph,  -,N/A,	 ,Clear
1409583360,9/1/2014 8:56 AM,62.1 °F,42.1 °F,48%,29.95 in,10.0 mi,South,13.8 mph,  -,N/A,	 ,Clear
1409586960,9/1/2014 9:56 AM,64.9 °F,42.1 °F,43%,29.95 in,10.0 mi,SSW,12.7 mph,  -,N/A,	 ,Clear
1409590560,9/1/2014 10:56 AM,66.9 °F,45.0 °F,45%,29.93 in,10.0 mi,SSW,17.3 mph,23.0 mph,N/A,	 ,Clear
1409594160,9/1/2014 11:56 AM,70.0 °F,45.0 °F,41%,29.94 in,10.0 mi,SSW,13.8 mph,19.6 mph,N/A,	 ,Clear
1409597760,9/1/2014 12:56 PM,72.0 °F,44.1 °F,37%,29.89 in,10.0 mi,SSW,16.1 mph,20.7 mph,N/A,	 ,Clear
1409601360,9/1/2014 1:56 PM,73.0 °F,43.0 °F,34%,29.89 in,10.0 mi,South,10.4 mph,  -,N/A,	 ,Clear
1409604960,9/1/2014 2:56 PM,75.9 °F,45.0 °F,33%,29.84 in,10.0 mi,South,11.5 mph,  -,N/A,	 ,Clear
1409608560,9/1/2014 3:56 PM,77.0 °F,43.0 °F,30%,29.82 in,10.0 mi,SE,10.4 mph,  -,N/A,	 ,Clear
1409612160,9/1/2014 4:56 PM,75.9 °F,44.1 °F,32%,29.84 in,10.0 mi,East,10.4 mph,  -,N/A,	 ,Clear
1409615760,9/1/2014 5:56 PM,75.0 °F,43.0 °F,32%,29.85 in,10.0 mi,East,13.8 mph,  -,N/A,	 ,Clear
1409619360,9/1/2014 6:56 PM,73.0 °F,43.0 °F,34%,29.86 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Clear
1409622960,9/1/2014 7:56 PM,64.9 °F,43.0 °F,45%,29.90 in,10.0 mi,East,8.1 mph,  -,N/A,	 ,Clear
1409626560,9/1/2014 8:56 PM,63.0 °F,43.0 °F,48%,29.94 in,10.0 mi,East,10.4 mph,  -,N/A,	 ,Clear
1409630160,9/1/2014 9:56 PM,61.0 °F,44.1 °F,54%,29.96 in,10.0 mi,East,9.2 mph,  -,N/A,	 ,Clear
1409633760,9/1/2014 10:56 PM,63.0 °F,46.0 °F,54%,29.95 in,10.0 mi,SE,10.4 mph,  -,N/A,	 ,Clear
1409637360,9/1/2014 11:56 PM,60.1 °F,48.9 °F,67%,29.96 in,10.0 mi,SE,10.4 mph,  -,N/A,	 ,Clear
1409468160,8/31/2014 12:56 AM,60.1 °F,44.1 °F,55%,29.78 in,10.0 mi,ENE,11.5 mph,  -,N/A,	 ,Clear
1409471760,8/31/2014 1:56 AM,62.1 °F,43.0 °F,50%,29.75 in,10.0 mi,ESE,13.8 mph,  -,N/A,	 ,Clear
1409475360,8/31/2014 2:56 AM,59.0 °F,45.0 °F,60%,29.75 in,10.0 mi,SE,6.9 mph,  -,N/A,	 ,Clear
1409478960,8/31/2014 3:56 AM,55.9 °F,45.0 °F,67%,29.77 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1409482560,8/31/2014 4:56 AM,51.1 °F,45.0 °F,80%,29.77 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1409486160,8/31/2014 5:56 AM,53.1 °F,45.0 °F,74%,29.78 in,10.0 mi,NW,3.5 mph,  -,N/A,	 ,Clear
1409489760,8/31/2014 6:56 AM,51.1 °F,46.9 °F,86%,29.78 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1409493360,8/31/2014 7:56 AM,57.9 °F,50.0 °F,75%,29.78 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Clear
1409496960,8/31/2014 8:56 AM,71.1 °F,45.0 °F,39%,29.73 in,10.0 mi,SW,9.2 mph,  -,N/A,	 ,Clear
1409500560,8/31/2014 9:56 AM,75.9 °F,44.1 °F,32%,29.71 in,10.0 mi,SSW,9.2 mph,  -,N/A,	 ,Clear
1409504160,8/31/2014 10:56 AM,80.1 °F,39.9 °F,24%,29.71 in,10.0 mi,SW,17.3 mph,  -,N/A,	 ,Clear
1409507760,8/31/2014 11:56 AM,82.0 °F,39.0 °F,22%,29.70 in,10.0 mi,WSW,13.8 mph,18.4 mph,N/A,	 ,Clear
1409510100,8/31/2014 12:35 PM,80.6 °F,46.4 °F,30%,29.96 in,10.0 mi,NE,12.7 mph,24.2 mph,N/A,	 ,Clear
1409511360,8/31/2014 12:56 PM,79.0 °F,48.0 °F,34%,29.71 in,10.0 mi,NE,13.8 mph,  -,N/A,	 ,Clear
1409514960,8/31/2014 1:56 PM,80.1 °F,48.0 °F,32%,29.69 in,10.0 mi,East,12.7 mph,  -,N/A,	 ,Clear
1409518560,8/31/2014 2:56 PM,75.9 °F,48.0 °F,37%,29.73 in,10.0 mi,NNE,16.1 mph,23.0 mph,N/A,	 ,Scattered Clouds
